Trump,negative,-0.853094
Mr. Trump,negative,-0.914421
Bernie,neutral,0
 completely i,neutral,0
Barr,negative,-0.975135
Donald J Trump,negative,-0.965006
Trump,negative,-0.784144
Trump,neutral,0
Elizabeth Warren,positive,0.698504
China,negative,-0.951574
New York City,negative,-0.711229
Barr,positive,0.96069
Fauci,negative,-0.699265
trump,negative,-0.496557
US,neutral,0
Julian Assange,negative,-0.888342
Michelle,negative,-0.621947
Bernie Sanders,negative,-0.467072
Bernie,positive,0.670339
Trump,neutral,0
Washington,negative,-0.766442
bernie,neutral,0
Fauci,neutral,0
Trump,neutral,0
America,positive,0.458487
South Korea,neutral,0
Trump,negative,-0.794174
Bill Gates,negative,-0.891742
Attorney General Barr,negative,-0.776505
Kushner,neutral,0
Charlie Baker,positive,0.702865
Trump,negative,-0.963054
Biden,neutral,0
Trump,negative,-0.86841
Bill Gates,neutral,0
FAUCI,neutral,0
Pakistan,positive,0.672592
Trump,negative,-0.807441
Biden,negative,-0.842916
USA,neutral,0
Bernie Sanders,negative,-0.363711
Joe Biden,neutral,0
BERNIE,positive,0.558759
Trump,negative,-0.721646
Fauci,neutral,0
bernie,positive,0.585878
Trump,neutral,0
Germany,neutral,0
ツ,negative,-0.746169
Dennis Quaid,negative,-0.666521
Fauci,neutral,0
Trump,negative,-0.586859
Denver,positive,0.438305
Mike Bloomberg,neutral,0
Trump,negative,-0.68462
Chris Cuomo,negative,-0.842641
Trump,negative,-0.828372
Katie Porter,neutral,0
Sanders,negative,-0.940153
Papadopoulos,negative,-0.901461
Donald Trump,negative,-0.781101
Trump,negative,-0.792306
Karen Pence,negative,-0.800978
colbert,negative,-0.595007
Trump,neutral,0
Pelosi,negative,-0.841806
Trump,negative,-0.789011
America,neutral,0
Vladimir Putin,neutral,0
President Trump,negative,-0.863135
biden,negative,-0.670437
India,negative,-0.950647
Gates,negative,-0.950647
Donald Trump,negative,-0.87671
Bernie,negative,-0.601931
RT @MalaikaJabali,negative,-0.853094
Trump,negative,-0.853094
Obama,negative,-0.888475
Trump,neutral,0
Flint,neutral,0
Boerne,neutral,0
Trump,negative,-0.858424
Iraq,negative,-0.975268
Bernie,negative,-0.53891
Trump,neutral,0
Bernie,negative,-0.813571
Donald Trump,neutral,0
Wuhan,neutral,0
Trump,negative,-0.784144
India,negative,-0.762634
Bernie,neutral,0
Trump,neutral,0
Wuhan,negative,-0.632612
Mitch McConnell,negative,-0.92785
Bernie,negative,-0.4608
Fauci,neutral,0
Biden,negative,-0.933285
Trump,negative,-0.933285
Barr,negative,-0.725832
BERNIE SANDERS,negative,-0.706414
Trump,negative,-0.859672
Trump,neutral,0
Melania Trump,neutral,0
Trump,positive,0.832718
Bernie,negative,-0.53891
Fauci,neutral,0
Birx,neutral,0
Biden,negative,-0.992384
Katie Porter,neutral,0
Bernie,positive,0.751278
America,positive,0.458487
Trump,neutral,0
Karen Pence,negative,-0.800978
Lonnie,negative,-0.846649
Mr. President,negative,-0.650251
Bill Barr,neutral,0
Bernie Sanders,negative,-0.733934
Germany,neutral,0
Biden,negative,-0.767581
Al Sharpton,neutral,0
Andrew,neutral,0
Marseille,negative,-0.734116
US,neutral,0
Donald Trump,negative,-0.872925
Lonnie,negative,-0.846649
Mike Dewine,neutral,0
Dr. Fauci,negative,-0.622822
Brit Hume,neutral,0
Trump,neutral,0
Jim Acosta,negative,-0.910584
Bernie,neutral,0
Gov. DeSantis,negative,-0.822747
China,negative,-0.932217
Trump,negative,-0.531291
Trump,negative,-0.804218
David Frum,positive,0.419829
Hillary,negative,-0.458231
Bill Barr,neutral,0
Bernie,negative,-0.661318
Bernie,negative,-0.53891
Donald Trump,neutral,0
Lonnie,negative,-0.846649
Trump,negative,-0.641411
Trump,negative,-0.980767
India,neutral,0
@narendramodi,positive,0.955684
President Trump,neutral,0
Papadopoulos,negative,-0.901461
Trump,neutral,0
William Barr,neutral,0
 completely i,neutral,0
Trump,negative,-0.493352
President Trump,negative,-0.956566
Bernie Sanders,negative,-0.914802
America,positive,0.458487
Joe Biden,negative,-0.652441
King Bill Gates,positive,0.952694
Lonnie,negative,-0.846649
BERNIE,negative,-0.669045
President Trump pollls,neutral,0
John McCain,negative,-0.789732
Biden,positive,0.569536
Trump,negative,-0.827344
Abe Lincoln,negative,-0.566089
Former VP Joe Biden,neutral,0
Trump,negative,-0.643489
ed,neutral,0
Bernie,negative,-0.53891
Chicago,negative,-0.810514
Vladimir Putin,neutral,0
United States,negative,-0.780145
Flint,neutral,0
Trump,neutral,0
China,neutral,0
Papadopoulos,negative,-0.901461
Las Vegas,neutral,0
Gov. DeSantis,negative,-0.822747
China,negative,-0.969355
Trump,negative,-0.634164
Bernie,negative,-0.927599
India,negative,-0.881576
Barr,negative,-0.664765
Rep. Porter,negative,-0.772871
Didier Raoult,neutral,0
Bernie,negative,-0.509737
FDR,neutral,0
Donald Trump,negative,-0.984328
Bernie,negative,-0.697837
Barr,negative,-0.850873
Mr. Trump,negative,-0.914421
bernie,negative,-0.771827
Bernie,negative,-0.936927
Iraq,negative,-0.975268
Melania Trump,neutral,0
Trump,neutral,0
Trump,positive,0.763434
Bernie,negative,-0.78022
Chicago,negative,-0.810514
Dr. Anthony Fauci,negative,-0.881327
Fauci,neutral,0
Donald Trump,neutral,0
Trump,negative,-0.809739
Joe Biden,neutral,0
Trump,negative,-0.807974
Donald Trump,negative,-0.67387
Trump,negative,-0.924191
John McCain,negative,-0.753536
Bill Gates,neutral,0
Bernie,positive,0.595176
Biden,neutral,0
Trump,neutral,0
Dr. Anthony Fauci,negative,-0.796816
BERNIE SANDERS,positive,0.551771
Papadopoulos,negative,-0.901461
Bernie,negative,-0.53891
Trump,neutral,0
Trump,negative,-0.858424
Trump,negative,-0.718676
Justice Ginsburg,neutral,0
Trump,neutral,0
Biden,negative,-0.768599
Barr,positive,0.616444
bernie,neutral,0
BERNIE SANDERS,negative,-0.875161
Mike Dewine,neutral,0
America,negative,-0.827134
Melania Trump,neutral,0
Barr,neutral,0
Pence,negative,-0.52197
King Salman,neutral,0
Pelosi,negative,-0.994428
RT @Jim_Jordan,negative,-0.821222
James Comey,negative,-0.821222
Abe Lincoln,negative,-0.566089
Trump,negative,-0.391243
Trump,neutral,0
Doctor Fauci,negative,-0.636424
Trump,negative,-0.680471
Denver,neutral,0
USA,neutral,0
@KyleKulinski,negative,-0.955444
Bernie,negative,-0.564543
Jim Acosta,neutral,0
Trump,negative,-0.646761
Bernie Sanders,negative,-0.707986
Papadopoulos,negative,-0.800882
Trump,negative,-0.847902
Bernie Sanders,neutral,0
bernie,neutral,0
Narendra Modi,positive,0.864451
America,negative,-0.827134
bernie,neutral,0
Lonnie,negative,-0.846649
Trump,negative,-0.82232
Kushner,negative,-0.80635
Nanshy,negative,-0.905107
Trump,negative,-0.827344
Trump,neutral,0
bernie,neutral,0
Bernie,negative,-0.53891
Président Trump,negative,-0.923477
dr Fauci,negative,-0.923477
Papadopoulos,negative,-0.800882
Italy,negative,-0.678162
Former VP Joe Biden,neutral,0
Boris Johnson,neutral,0
Bernie,negative,-0.564543
Trump,neutral,0
Bernie Sanders,neutral,0
Trump,neutral,0
Sutton,neutral,0
Trump,negative,-0.792306
India,positive,0.994193
NJ,positive,0.687515
Trump,neutral,0
Trump,negative,-0.82232
Navarro,neutral,0
Trump,negative,-0.839871
India,negative,-0.375214
South Africa,neutral,0
biden,negative,-0.670437
Judge Shofield,positive,0.350463
Mnuchin,neutral,0
Bernie,negative,-0.921338
Trump,negative,-0.82232
 completely i,neutral,0
Former VP Joe Biden,neutral,0
Papadopoulos,negative,-0.901461
Graham,negative,-0.74515
Pakistan,positive,0.672592
China,neutral,0
President Trump,negative,-0.863135
Graham,negative,-0.74515
Bernie,neutral,0
Daniel Dae Kim,neutral,0
bernie,negative,-0.926101
Lady Gaga,negative,-0.491037
Trump,neutral,0
SULLY ERNA,negative,-0.631681
Bernie,negative,-0.885905
Trump,negative,-0.877982
bernie,negative,-0.771827
India,negative,-0.784687
President Trump,negative,-0.956566
Las Vegas,neutral,0
Papadopoulos,negative,-0.901461
Pakistan,positive,0.672592
Heckin,positive,0.67494
Ohio,negative,-0.761877
Trump,negative,-0.827344
 completely i,neutral,0
South Africa,positive,0.472788
India,negative,-0.513337
China,negative,-0.526457
Bernie,negative,-0.870343
Trump,negative,-0.883483
RT @Jim_Jordan,negative,-0.821222
James Comey,negative,-0.821222
bernie,neutral,0
Jim Acosta,negative,-0.67575
Flint,neutral,0
Bernie,negative,-0.564543
Michael Cohen,neutral,0
Trump,neutral,0
Youyou Wang,neutral,0
President Trump,neutral,0
Mr. Trump,neutral,0
David Frum,positive,0.419829
Lonnie,negative,-0.846649
President Trump,negative,-0.702765
Rodrigo Duterte,negative,-0.767246
Trump,neutral,0
Mike Dewine,neutral,0
Wuhan,neutral,0
Mitch McConnell,negative,-0.92785
Trump,negative,-0.70666
Fran Lebowitz,neutral,0
Fauci,neutral,0
Chicago,negative,-0.810514
Trump,negative,-0.581666
Trump,neutral,0
 completely i,neutral,0
Biden,neutral,0
FDR,neutral,0
President Trump,negative,-0.863135
America,neutral,0
Iraq,negative,-0.975268
Bernie,positive,0.894469
Bernie,negative,-0.53891
biden,neutral,0
trump,neutral,0
Bernie,negative,-0.53891
Lonnie,negative,-0.846649
Trump,neutral,0
Canada,neutral,0
Trump,negative,-0.893387
Sanders,positive,0.685167
Trump,neutral,0
America,negative,-0.842512
Fauci,neutral,0
Bernie Sanders,neutral,0
Bernie,negative,-0.953471
Trump,neutral,0
Obama,negative,-0.895862
USA,neutral,0
Bernie,negative,-0.564543
Bernie,negative,-0.53891
Trump,negative,-0.68462
Trump,negative,-0.943054
Katie Porter,neutral,0
Bernie,positive,0.722458
Bernie,negative,-0.53891
Francesco,neutral,0
BERNIE SANDERS,negative,-0.706414
Trump,negative,-0.641411
Joseph Pizza,neutral,0
Trump,negative,-0.868882
Trump,negative,-0.894336
United States,negative,-0.733232
Trump,negative,-0.674308
Trump,positive,0.313692
Lonnie,negative,-0.846649
BERNIE SANDERS,negative,-0.848204
Trump,negative,-0.634164
Jim Acosta,negative,-0.67575
 completely i,neutral,0
Biden,negative,-0.806831
Bernie,negative,-0.53891
USA,neutral,0
Jon Karl,neutral,0
Trump,neutral,0
Donald Trump,positive,0.672536
BERNIE SANDERS,negative,-0.706414
Iraq,negative,-0.975268
Las Vegas,neutral,0
Donald Trump,neutral,0
Jake Tapper,negative,-0.918335
Biden,positive,0.254517
Joe Biden,neutral,0
Wuhan,neutral,0
Palm Beach County,neutral,0
United States,negative,-0.557005
Barack Obama,negative,-0.756152
Trump,negative,-0.641411
Officer Breann Leath,neutral,0
Trump,positive,0.279611
NY,neutral,0
Trump,negative,-0.749569
Former VP Joe Biden,neutral,0
Trudeau,negative,-0.809981
Bernie,neutral,0
Trump,negative,-0.897674
Brit Hume,negative,-0.95725
Jobs,negative,-0.870135
Trump,neutral,0
Trump,negative,-0.718676
Fauci,neutral,0
Denver,neutral,0
Acosta,negative,-0.91058
@observantjulie @jackcalifano,neutral,0
Former VP Joe Biden,neutral,0
Daniel Dae Kim,neutral,0
Florida,neutral,0
Trump,negative,-0.769722
Francesco,neutral,0
Las Vegas,negative,-0.45726
bernie,negative,-0.771827
Putin,neutral,0
Trump,neutral,0
Bernie,negative,-0.564543
Joseph Pizza,neutral,0
Donald Trump,neutral,0
Trump,neutral,0
USA,neutral,0
Saudi Arabia,neutral,0
Bush,negative,-0.94693
bernie,negative,-0.771827
Navarro,neutral,0
Bernie,neutral,0
Bill Gates,neutral,0
Dr Drew,negative,-0.950891
Governor Cuomo,negative,-0.775173
Bill Gates,neutral,0
Bay Area,negative,-0.565366
Fauci,neutral,0
Trump,negative,-0.896407
Trump,neutral,0
Covid,negative,-0.845307
Dr. Shiva,negative,-0.388332
Dr. Fauci,negative,-0.388332
John McCain,negative,-0.804592
Bernie,positive,0.719827
California,neutral,0
Trump,neutral,0
Melania Trump,neutral,0
Bernie,positive,0.653312
Bernie Mack,neutral,0
Biden,neutral,0
Bernie,negative,-0.564543
Noam Chomsky,negative,-0.8943
Karen Pence,negative,-0.800978
Trish,negative,-0.517689
MN,negative,-0.543516
Joe Biden,positive,0.46505
Trump,neutral,0
VP Pence,negative,-0.582841
Bernie Sanders,neutral,0
Bernie,neutral,0
Barr,positive,0.96069
Bernie Sanders,negative,-0.75151
Acosta,negative,-0.779945
Kentucky,neutral,0
Dr. @drscottjensen,negative,-0.917244
Trump,negative,-0.646761
Yi Chang,neutral,0
Rodrigo Duterte,negative,-0.767246
Joe Biden,negative,-0.516447
Bernie,negative,-0.749481
BERNIE SANDERS,negative,-0.706414
Bernie Sanders,neutral,0
Barr,neutral,0
Iraq,negative,-0.975268
Abe Lincoln,negative,-0.566089
Dr. Lance Dodes,neutral,0
Trump,neutral,0
India,neutral,0
Devaki Bhandari,negative,-0.913064
China,negative,-0.815413
Trump,neutral,0
Lonnie,negative,-0.846649
@mehdirhasan Trump,negative,-0.79652
Trump,neutral,0
BERNIE SANDERS,positive,0.551771
bernie sanders,negative,-0.848806
Bill Gat,negative,-0.607519
Trump,neutral,0
Macron,positive,0.646777
Donald Trump,negative,-0.812006
India,positive,0.909129
Akin Abayomi,neutral,0
Lagos,neutral,0
Trump,negative,-0.794174
Trump,negative,-0.982643
Lonnie,negative,-0.846649
Donald Trump,neutral,0
Joe Biden,negative,-0.729134
Trump,negative,-0.86174
Biden,negative,-0.86174
Bernie,negative,-0.53891
Thomas Frank,neutral,0
Bill Gates,negative,-0.788641
Donald Trump,neutral,0
Pennsylvania,neutral,0
United States,neutral,0
Barr,neutral,0
Bernie,positive,0.786833
Bernie,positive,0.719827
America,negative,-0.984268
Pakistan,positive,0.672592
Donald Trump,negative,-0.781101
Joseph Pizza,neutral,0
Trump,neutral,0
Las Vegas,negative,-0.45726
Brit Hume,negative,-0.863679
Donald Trump,neutral,0
Bernie,positive,0.653312
Yi Chang,neutral,0
Bernie,positive,0.719827
Bernie,negative,-0.53891
China,neutral,0
biden,negative,-0.670437
Boris Johnson,positive,0.358073
biden,negative,-0.670437
President Trump,neutral,0
Professor Didier Raoult,positive,0.802183
Trump,neutral,0
Bill Gates,neutral,0
Vladimir Putin,neutral,0
Donald Trump,negative,-0.941452
Louisiana,neutral,0
bernie,neutral,0
Bernie Bros,negative,-0.812861
US,negative,-0.760136
JOSEPH PIZZA,neutral,0
India,negative,-0.593845
Donald J Trump,negative,-0.692052
NYC,positive,0.822329
@WajahatAli,negative,-0.635407
Bernie I.,negative,-0.635407
Trump,negative,-0.926273
Barr,negative,-0.850873
RT @JesseLehrich,positive,0.887606
Trump,neutral,0
Donald Trump,negative,-0.900456
 completely i,neutral,0
diagnosi,neutral,0
Abe Lincoln,negative,-0.566089
Lonnie,negative,-0.846649
Donald Trump,negative,-0.974478
Trump,negative,-0.82232
Iraq,negative,-0.975268
Bernie,positive,0.945321
Biden,positive,0.770918
biden,negative,-0.827847
Trump,neutral,0
Trump,neutral,0
Biden,negative,-0.765874
Bernie Sanders,neutral,0
Biden,negative,-0.889399
Biden,neutral,0
Trump,negative,-0.696233
Trump,negative,-0.877538
Bernie,positive,0.5437
RT @JordanSchachtel,negative,-0.662826
Bill Gates,neutral,0
Bernie Sanders,neutral,0
Alia Bhatt,positive,0.944153
Scott Gottlieb,negative,-0.573896
Bernie,negative,-0.564543
Trump,negative,-0.744337
Donald Trump,neutral,0
Bernie,negative,-0.53891
Trump,negative,-0.642058
Barr,positive,0.547828
QUEZON CITY,neutral,0
BERNIE SANDERS,negative,-0.706414
Melania Trump,neutral,0
Mitch,neutral,0
USA,neutral,0
Iraq,negative,-0.975268
Abe Lincoln,negative,-0.566089
Trump,negative,-0.83322
Bernie,negative,-0.53891
Donald Trump,negative,-0.933417
Lagos,neutral,0
"nald Trump
✅",neutral,0
Bernie Sanders,neutral,0
Donald Trump,negative,-0.974478
Trump,positive,0.586047
Trump,negative,-0.98401
China,neutral,0
Donald Trump,negative,-0.933417
Germany,negative,-0.815911
USA,negative,-0.900498
Bernie,negative,-0.564543
Bernie,negative,-0.53891
Trump,negative,-0.746866
Dr. Deborah Birx,negative,-0.640749
Gov. DeSantis,negative,-0.822747
Melania Trump,neutral,0
BERNIE SANDERS,negative,-0.706414
Melania Trump,neutral,0
India,neutral,0
Donny,neutral,0
bernie,negative,-0.771827
biden,negative,-0.670437
Las Vegas,negative,-0.45726
Trump,negative,-0.82232
Jim Acosta,negative,-0.67575
bernie,neutral,0
Trump,negative,-0.935214
Melania Trump,neutral,0
Bernie,negative,-0.564543
Kenney,negative,-0.640998
Kayleigh McEnany,neutral,0
India,positive,0.733422
Gov. DeSantis,negative,-0.822747
Trump,neutral,0
Joseph Pizza,neutral,0
Trump,neutral,0
Bernie,positive,0.653312
President Trump,neutral,0
Europe,positive,0.647529
@ODNI McGuire,negative,-0.73501
Trump,negative,-0.951027
Donald Trump,neutral,0
Orange County,neutral,0
bernie,neutral,0
Lonnie,negative,-0.846649
Donald Trump,negative,-0.87671
Trump,negative,-0.827344
Trump,neutral,0
Brit Hume,neutral,0
Trump,neutral,0
Iraq,negative,-0.975268
Melly,positive,0.726178
Bernie,positive,0.595176
Trump,negative,-0.803216
Dr. Fauci,negative,-0.933886
Katie Porter,positive,0.701281
Bernie,negative,-0.564543
Ohio,negative,-0.665958
Australia,neutral,0
Joseph Pizza,neutral,0
USA,neutral,0
Biden,positive,0.564818
Biden,negative,-0.613351
Dear Trump,negative,-0.984147
New Zealand,positive,0.640766
COVID,negative,-0.655102
US,negative,-0.655102
Justin Trudeau,neutral,0
arren to ,negative,-0.291281
Trump,neutral,0
Melania Trump,neutral,0
Trump,neutral,0
Illinois,neutral,0
Bernie Sanders,neutral,0
Bernie VP,neutral,0
JFK,negative,-0.933989
Donald Trump,neutral,0
Bernie,negative,-0.564543
Dr. Ioannidis,negative,-0.374867
Donald Trump,neutral,0
Bernie,positive,0.786833
Donald Trump,positive,0.712247
Trump,negative,-0.885006
Pam Alexis,neutral,0
Fauci,neutral,0
RT @MalaikaJabali,negative,-0.853094
Trump,negative,-0.853094
Dr Fauci,negative,-0.986267
VA,neutral,0
Donald Trump,negative,-0.900456
Trump,negative,-0.929768
Trump,negative,-0.645538
Donald Trump,negative,-0.970684
Canada,neutral,0
Melania Trump,neutral,0
MR TRUMP,negative,-0.970116
Halifax,neutral,0
Trump,negative,-0.885006
Donald,negative,-0.953449
Acosta,negative,-0.912277
Ivanka,negative,-0.699761
Donald Trump,negative,-0.974478
Jill Stein,negative,-0.885778
RT @njalva,negative,-0.830886
Trump,neutral,0
Seminole County,negative,-0.981016
bernie,negative,-0.907229
biden,negative,-0.670437
bernie,positive,0.445636
Bush,negative,-0.875626
Papadopoulos,negative,-0.901461
Bernie,negative,-0.970299
Fauci,positive,0.824015
Trump,negative,-0.952075
Iraq,negative,-0.975268
Donald,negative,-0.924053
Well,positive,0.78006
Biden,negative,-0.614732
Trump,negative,-0.94328
@ayemojubar,negative,-0.905364
Trump,negative,-0.822872
Mitch McConnell,negative,-0.775692
Trump,negative,-0.82232
bernie,neutral,0
BERNIE SANDERS,positive,0.551771
donald trump,neutral,0
Bill Gates,negative,-0.903905
Somalia,negative,-0.938398
New York,negative,-0.853051
Papadopoulos,negative,-0.901461
BERNIE SANDERS,negative,-0.706414
Pence,neutral,0
Biden,neutral,0
John McCain,negative,-0.96875
Biden,negative,-0.555134
Wuhan,negative,-0.809939
President Trump,neutral,0
Dr. Fauci,negative,-0.874101
Bernie Sanders,neutral,0
Pence,positive,0.688851
Barr,neutral,0
Donald Trump,neutral,0
biden,negative,-0.670437
Jim Bianco,negative,-0.727976
Aya,neutral,0
Brett Kavanaugh,neutral,0
Hume,neutral,0
Houston,negative,-0.358254
biden,negative,-0.670437
Katie Porter,positive,0.90683
Former VP Joe Biden,neutral,0
Kushner,negative,-0.80635
Bernie Bros,negative,-0.812861
India,negative,-0.73649
Trump,negative,-0.980767
Lonnie,negative,-0.846649
Joe Biden,neutral,0
Lonnie,negative,-0.846649
Trump,negative,-0.980767
Melania,negative,-0.91138
biden,negative,-0.670437
Melania Trump,neutral,0
Vladimir Putin,negative,-0.624474
Trump,negative,-0.594865
Abe Lincoln,negative,-0.566089
Dr. Anthony Fauci,negative,-0.454952
Donald Trump,neutral,0
Bernie,neutral,0
Bernie,neutral,0
Bernie,negative,-0.712376
BIDEN,negative,-0.824929
Nancy Pelosi,negative,-0.891418
Bernie Sanders,neutral,0
Trump,neutral,0
Bill Gates,negative,-0.919009
Joe Biden,negative,-0.458804
Lex Luthor,negative,-0.899469
Donald Trump,negative,-0.899469
Trump,negative,-0.702548
Donald Trump,negative,-0.839881
Donald Trump,neutral,0
NY,negative,-0.761787
india sanghi,negative,-0.953231
Justice Ginsburg,neutral,0
Bernie,negative,-0.818552
Bernie,neutral,0
Mecklenburg County,negative,-0.706387
Jay,negative,-0.752413
Trump,neutral,0
Graham,negative,-0.74515
Bernie,negative,-0.53891
Trump,negative,-0.405187
Schumer,negative,-0.789686
Seyi Tinubu,neutral,0
Trump,negative,-0.803841
Rep. Katie Porter,neutral,0
Joe,positive,0.800444
Donald Trump,negative,-0.780676
Trump,neutral,0
BERNIE,neutral,0
Trump,negative,-0.938311
AMERICA,negative,-0.843944
St. Louis City,negative,-0.888113
Papadopoulos,negative,-0.901461
U.S.,negative,-0.766003
Dr. Shinette McRae,positive,0.806512
carol baskin,negative,-0.571767
Bernie,negative,-0.564543
Trump,neutral,0
Laura Ingraham,positive,0.517363
Trump,negative,-0.505292
George Conway,negative,-0.602608
biden,negative,-0.670437
India,negative,-0.922553
Trump,negative,-0.859672
China,negative,-0.871636
Daniel Dae Kim,neutral,0
Donald Trump,negative,-0.937759
S. Korea,neutral,0
Joe Biden,positive,0.375518
Yaaas Bernie,positive,0.548792
Trump,negative,-0.710638
America,negative,-0.751519
trump,positive,0.869315
Biden,negative,-0.757649
Lonnie,negative,-0.894844
Joe Biden,negative,-0.435727
RT @JesseLehrich,positive,0.887606
Hillary,neutral,0
BERNIE SANDERS,negative,-0.706414
Bernie,negative,-0.53891
Papadopoulos,negative,-0.901461
MN,negative,-0.623418
Bernie,positive,0.653312
Bernie,negative,-0.564543
Melinda Gates,neutral,0
RT @WajahatAli,negative,-0.921304
Trump,neutral,0
Barr,neutral,0
Bernie Bros,negative,-0.819437
Donald Trump,negative,-0.58663
Trump,neutral,0
Bernie,positive,0.653312
Melania Trump,neutral,0
Jim Acosta,negative,-0.67575
Bernie,negative,-0.564543
Donald Trump,neutral,0
Graham,negative,-0.74515
Daniel Dae Kim,neutral,0
Donald Trump,negative,-0.945002
Bill Gates,neutral,0
Bill Gates,neutral,0
Trump,neutral,0
Navarro,neutral,0
Pence,negative,-0.892611
Kamala Harris,positive,0.769568
Bill Gates,negative,-0.788641
Well,positive,0.78006
bernie,positive,0.373613
Bernie,negative,-0.564543
N.Y.,neutral,0
Lonnie,negative,-0.846649
Lonnie,negative,-0.846649
King Salman,neutral,0
Trump,neutral,0
Trump,neutral,0
Donald Trump,negative,-0.701164
Mitch McConnell,negative,-0.92785
President Trump,neutral,0
Trump,neutral,0
Columbia,neutral,0
President Trump,negative,-0.746334
Franklin Graham,negative,-0.963008
RT @MalaikaJabali,negative,-0.853094
Trump,negative,-0.853094
Trump,neutral,0
Tablighi Jamat,neutral,0
bernard,positive,0.667002
BERNIE SANDERS,negative,-0.706414
Barr,negative,-0.541529
Mr. Trump,negative,-0.80711
BILL GATES,neutral,0
America,neutral,0
US,neutral,0
Melania Trump,neutral,0
Donald Trump,negative,-0.60487
Donald Trump,neutral,0
Trump,negative,-0.990078
Joe Biden,negative,-0.944112
Trump,neutral,0
Bernie,negative,-0.564543
Trump,neutral,0
Donald Trump,neutral,0
President Trump,neutral,0
Bernie,negative,-0.963844
dr fauci,negative,-0.961819
trump,negative,-0.961819
Trump,negative,-0.721646
Bernie Sanders,negative,-0.292611
Trump,neutral,0
Bill Gates,neutral,0
Donald Trump,negative,-0.933417
Trump,negative,-0.566555
Halifax,neutral,0
Barack Obama,positive,0.921782
BERNIE SANDERS,negative,-0.706414
Melania Trump,neutral,0
Trump,negative,-0.952075
Los Angeles,neutral,0
Pence,neutral,0
Donald Trump,negative,-0.970971
Kevin McCarthy,negative,-0.918056
Charlie Baker,positive,0.702865
Lonnie,negative,-0.846649
USA,neutral,0
India,negative,-0.370917
president Cuomo,negative,-0.935992
@KelpBuccellati,neutral,0
Trump,neutral,0
Trump,negative,-0.68462
RT @Jim_Jordan,negative,-0.821222
James Comey,negative,-0.821222
Bernie,negative,-0.862189
BERNIE SANDERS,negative,-0.706414
Trump,negative,-0.985715
biden,negative,-0.670437
tRump,negative,-0.91929
Hope Hicks,negative,-0.804456
Bernie,neutral,0
Joe Pizza,neutral,0
Abdul Mabud Chowdhury,negative,-0.805002
Alaska,negative,-0.534841
Trump,negative,-0.944881
Trump,neutral,0
trump,negative,-0.934529
Bernie,positive,0.595176
Donald Trump,neutral,0
Shoaib Akhtar,neutral,0
Henry Kissinger,neutral,0
Stacey Abrams,neutral,0
Papadopoulos,negative,-0.901461
Denver,positive,0.438305
Fauci,neutral,0
Trump,negative,-0.645538
Fran Leibowitz,neutral,0
Justin Trudeau,neutral,0
Florida,neutral,0
Chris Cuomo,negative,-0.842641
Biden,negative,-0.838297
Trump,negative,-0.82232
Dr. Fauci,negative,-0.639946
Donald Trum,negative,-0.725397
Bernie Bros,negative,-0.812861
Trump,negative,-0.85517
Dr. Lance Dodes,neutral,0
Trump,neutral,0
Bernie,neutral,0
David Frum,positive,0.419829
Barr,neutral,0
China,neutral,0
Trump,neutral,0
Bernie,positive,0.653312
Joe Rogan,negative,-0.926895
Trump,negative,-0.68462
Trump,negative,-0.594865
Cuomo,negative,-0.812134
Melania Trump,neutral,0
Iraq,negative,-0.975268
America,negative,-0.827134
Trump,neutral,0
Jerry Brown,neutral,0
Corona,negative,-0.954615
Broettes,negative,-0.597432
doctor Barr,negative,-0.326381
George,neutral,0
Donald Trump,negative,-0.933417
Trump,negative,-0.980767
Trump,negative,-0.952075
BARR,positive,0.64075
Bernie Sanders,neutral,0
Wuhan,neutral,0
Trump,neutral,0
Bernie,positive,0.901925
bernie,negative,-0.695704
RT @AliVelshi,negative,-0.829586
bernie,neutral,0
David Frum,positive,0.419829
Bernie,negative,-0.53891
DR. @RichforGA,neutral,0
Roger Stone,negative,-0.290821
China,negative,-0.430081
Barr,negative,-0.959949
Trump,negative,-0.646761
Gov. JB Pritzker,neutral,0
Jake,negative,-0.879206
 completely i,neutral,0
 completely i,neutral,0
Ireland,negative,-0.514533
 completely i,neutral,0
bernie sanders,negative,-0.848806
China,neutral,0
Trump,negative,-0.952075
Trump,positive,0.878741
King Donald,negative,-0.766666
Barr,negative,-0.82177
Well,positive,0.78006
Melania Trump,neutral,0
Gov. DeSantis,negative,-0.822747
Trump,positive,0.66884
America,positive,0.458487
America,neutral,0
biden,negative,-0.670437
Michigan,negative,-0.624139
Donald Trump,negative,-0.933417
 completely i,neutral,0
Bernie,negative,-0.53891
Trump,neutral,0
Myanmar,negative,-0.782274
Texas,negative,-0.852165
Trump,neutral,0
Mnuchin,positive,0.375533
biden,negative,-0.670437
Bernie Sanders,positive,0.776346
Trump,neutral,0
Bill Gates,neutral,0
Joe Biden,neutral,0
 completely i,neutral,0
Bernie,positive,0.805169
Pelosi,negative,-0.994428
Melania Trump,neutral,0
Donald J. Trump,neutral,0
Dr. Fauci,negative,-0.461864
Trump,negative,-0.641411
Canada,negative,-0.818977
Trump,negative,-0.68462
Obama,negative,-0.575604
Colorado,negative,-0.890265
Mitch McConnell,negative,-0.780802
Bernie,neutral,0
Bernie,negative,-0.564543
Trump,negative,-0.68462
